"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","activity_type","activity_description","activity_datetime","officer_rowid","attachment_url"
"49093000000167555","49093000000013007","2026-06-28 13:44:59:276","2026-06-28 13:44:59:276","49093000000157397","Case Review","Tenetur voluptatem voluptatem laborum accusamus quis odit nobis placeat sit cumque quis possimus.","2025-11-16 00:02:39","49093000000157054","https://crimesight.ai/activity/594202"
"49093000000167556","49093000000013007","2026-06-28 13:44:59:276","2026-06-28 13:44:59:276","49093000000157398","Case Review","Enim accusantium eveniet temporibus ex explicabo illum voluptatem.","2025-12-24 16:51:23","49093000000157034","https://crimesight.ai/activity/986832"
"49093000000167557","49093000000013007","2026-06-28 13:44:59:276","2026-06-28 13:44:59:276","49093000000157398","Victim Statement","Omnis labore occaecati quo tenetur voluptates nemo in earum ea earum sit delectus.","2026-05-26 12:26:43","49093000000157081","https://crimesight.ai/activity/502216"
"49093000000167558","49093000000013007","2026-06-28 13:44:59:276","2026-06-28 13:44:59:276","49093000000157398","Witness Examination","Tempore odit officia commodi dolor odit pariatur non minima fugiat aspernatur labore.","2025-01-26 08:12:29","49093000000157205","https://crimesight.ai/activity/487355"
"49093000000167559","49093000000013007","2026-06-28 13:44:59:276","2026-06-28 13:44:59:276","49093000000157398","Suspect Interrogation","Tempora dolorum asperiores cum ducimus labore non.","2025-07-28 13:00:28","49093000000157134","https://crimesight.ai/activity/735495"
"49093000000167560","49093000000013007","2026-06-28 13:44:59:276","2026-06-28 13:44:59:276","49093000000157399","Victim Statement","Voluptatibus neque maxime nihil deleniti nesciunt quos.","2026-06-20 12:14:57","49093000000157033","https://crimesight.ai/activity/935534"
"49093000000167561","49093000000013007","2026-06-28 13:44:59:276","2026-06-28 13:44:59:276","49093000000157399","Witness Examination","Ducimus amet recusandae nam numquam esse rem repudiandae perspiciatis.","2025-06-04 04:12:34","49093000000157107","https://crimesight.ai/activity/961108"
"49093000000167562","49093000000013007","2026-06-28 13:44:59:276","2026-06-28 13:44:59:276","49093000000157399","Document Verification","Iusto eveniet distinctio totam vel soluta assumenda recusandae perspiciatis illum officia debitis atque facilis.","2026-03-30 02:00:16","49093000000157129","https://crimesight.ai/activity/764838"
"49093000000167564","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157400","Suspect Interrogation","Consectetur repellendus molestias tempore dolore doloribus voluptatibus pariatur in soluta cum ipsum provident quam.","2025-10-03 05:59:58","49093000000157074","https://crimesight.ai/activity/800390"
"49093000000167565","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157400","Witness Examination","Omnis quae molestiae explicabo eos perspiciatis aliquid blanditiis officiis asperiores ab.","2024-09-01 15:43:57","49093000000157158","https://crimesight.ai/activity/952284"
"49093000000167566","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157400","Victim Statement","Voluptatum quas sapiente reprehenderit mollitia temporibus assumenda veniam totam ipsam sit numquam laboriosam expedita placeat.","2026-06-27 13:39:20","49093000000157187","https://crimesight.ai/activity/273631"
"49093000000167567","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157401","Forensic Examination","Hic delectus neque nemo quibusdam maiores sunt exercitationem at maxime veniam illo consectetur quibusdam.","2024-08-24 04:46:10","49093000000157065","https://crimesight.ai/activity/969381"
"49093000000167568","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157401","Victim Statement","Nulla commodi rerum animi laboriosam dolor possimus impedit ex pariatur pariatur enim quod voluptatum laborum magni.","2024-12-27 01:29:50","49093000000157192","https://crimesight.ai/activity/787556"
"49093000000167569","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157401","Search Operation","Ipsa hic occaecati maiores odio beatae tempora autem nemo ipsam laborum.","2025-01-30 07:01:16","49093000000157034","https://crimesight.ai/activity/749225"
"49093000000167570","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157401","CCTV Analysis","Magnam debitis dolor nesciunt amet vel eum voluptate.","2025-09-12 19:40:22","49093000000157174","https://crimesight.ai/activity/295138"
"49093000000167571","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157401","Search Operation","Possimus explicabo explicabo expedita eum ipsam dolorem rem dolorem voluptates vel incidunt mollitia fugiat.","2024-12-28 17:16:35","49093000000157111","https://crimesight.ai/activity/184204"
"49093000000167572","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157402","Case Review","Quia libero dolor consequatur enim minus repellendus sed corporis cum blanditiis.","2024-10-19 11:07:17","49093000000157199","https://crimesight.ai/activity/808788"
"49093000000167573","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157402","Witness Examination","Ullam vero magnam mollitia ipsam et illum praesentium iure exercitationem odio totam.","2026-03-24 21:36:21","49093000000157035","https://crimesight.ai/activity/344058"
"49093000000167574","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157403","Forensic Examination","Ad nisi quidem adipisci laborum consectetur saepe maiores nihil.","2025-09-09 16:48:01","49093000000157064","https://crimesight.ai/activity/285562"
"49093000000167575","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157403","Evidence Collection","Temporibus occaecati aliquam quos aliquam doloremque nihil sit culpa reprehenderit voluptas ratione porro totam.","2026-03-15 19:27:58","49093000000157184","https://crimesight.ai/activity/397671"
"49093000000167576","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157403","Search Operation","Deleniti temporibus dolor sunt minima vero quasi est aspernatur totam quis esse et facere.","2025-10-22 04:13:57","49093000000157085","https://crimesight.ai/activity/420949"
"49093000000167577","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157403","Document Verification","Deleniti recusandae sit eveniet eos repudiandae similique similique quas vel dolor sunt veritatis.","2026-06-19 11:38:36","49093000000157075","https://crimesight.ai/activity/716464"
"49093000000167578","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157403","Document Verification","Enim possimus ipsum minus distinctio repellat mollitia consectetur suscipit at quidem dolore facilis dicta.","2025-10-17 02:53:59","49093000000157203","https://crimesight.ai/activity/173908"
"49093000000167579","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157404","Suspect Interrogation","In ducimus temporibus iste odit aspernatur nobis enim magnam consequatur itaque alias illum.","2026-03-15 03:15:59","49093000000157065","https://crimesight.ai/activity/826106"
"49093000000167580","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157404","Evidence Collection","Eveniet assumenda illum facilis recusandae ullam dolor ullam error.","2026-03-10 05:17:28","49093000000157066","https://crimesight.ai/activity/969746"
"49093000000167581","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157405","Case Review","Cumque distinctio doloribus optio praesentium doloribus natus distinctio architecto velit.","2026-05-19 07:18:01","49093000000157188","https://crimesight.ai/activity/813455"
"49093000000167582","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157405","Forensic Examination","Vel autem delectus quod iusto ipsum dolorem doloribus sequi laboriosam saepe ducimus maxime odio ipsam.","2026-01-24 10:56:46","49093000000157049","https://crimesight.ai/activity/978402"
"49093000000167583","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157406","Search Operation","Illo accusantium ut vel sapiente fugiat sit eaque libero quo deserunt aliquam.","2026-03-14 06:04:57","49093000000157206","https://crimesight.ai/activity/431469"
"49093000000167584","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157406","Evidence Collection","Harum beatae expedita sequi neque fugit dicta in impedit perferendis.","2024-07-13 13:00:02","49093000000157069","https://crimesight.ai/activity/930589"
"49093000000167585","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157406","Evidence Collection","Accusamus commodi doloribus facere iure illo deserunt porro nesciunt dicta aut aliquid.","2026-04-03 03:18:43","49093000000157051","https://crimesight.ai/activity/605286"
"49093000000167586","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157407","Crime Scene Visit","Deserunt voluptatibus neque distinctio harum aliquam repellendus cupiditate fuga tempore dicta fugit inventore quidem eligendi.","2025-02-06 14:46:18","49093000000157148","https://crimesight.ai/activity/412016"
"49093000000167587","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157407","Evidence Collection","Odit rem adipisci nesciunt cum facere fugiat quod et dolorum.","2025-09-11 16:33:39","49093000000157085","https://crimesight.ai/activity/226179"
"49093000000167588","49093000000013007","2026-06-28 13:44:59:496","2026-06-28 13:44:59:496","49093000000157408","Evidence Collection","Assumenda repellat non nihil totam maxime illum nulla.","2025-03-12 01:23:28","49093000000157051","https://crimesight.ai/activity/389093"
"49093000000167589","49093000000013007","2026-06-28 13:44:59:497","2026-06-28 13:44:59:497","49093000000157408","Suspect Interrogation","Repellat cumque cum soluta in tempore at praesentium.","2026-01-26 18:23:37","49093000000157088","https://crimesight.ai/activity/198556"
"49093000000167590","49093000000013007","2026-06-28 13:44:59:497","2026-06-28 13:44:59:497","49093000000157408","Case Review","Expedita sit mollitia mollitia incidunt totam quo possimus distinctio omnis debitis illum rerum explicabo nostrum expedita.","2025-10-19 09:35:51","49093000000157095","https://crimesight.ai/activity/192627"
"49093000000167591","49093000000013007","2026-06-28 13:44:59:497","2026-06-28 13:44:59:497","49093000000157409","Victim Statement","Officiis nemo error sapiente beatae iusto deserunt similique corrupti placeat tempora ab laborum delectus ducimus nobis.","2025-03-12 08:06:38","49093000000157147","https://crimesight.ai/activity/720749"
"49093000000167592","49093000000013007","2026-06-28 13:44:59:497","2026-06-28 13:44:59:497","49093000000157409","Case Review","Qui adipisci repudiandae consequuntur sint molestias laudantium consequatur iure reprehenderit deleniti aut odio.","2026-05-03 22:27:56","49093000000157086","https://crimesight.ai/activity/620544"
"49093000000167593","49093000000013007","2026-06-28 13:44:59:497","2026-06-28 13:44:59:497","49093000000157409","Document Verification","Vitae culpa minus neque deleniti eligendi ipsa laboriosam ratione vitae dolor deleniti fugit.","2025-08-07 00:35:08","49093000000157048","https://crimesight.ai/activity/995293"
"49093000000167594","49093000000013007","2026-06-28 13:44:59:497","2026-06-28 13:44:59:497","49093000000157409","Evidence Collection","Similique adipisci laborum placeat molestias illo non aperiam optio.","2024-12-16 11:23:44","49093000000157084","https://crimesight.ai/activity/177602"
"49093000000167595","49093000000013007","2026-06-28 13:44:59:497","2026-06-28 13:44:59:497","49093000000157409","Search Operation","Quasi odit deserunt vitae amet quaerat id quisquam aut eos.","2026-06-15 15:29:21","49093000000157179","https://crimesight.ai/activity/630386"
"49093000000167596","49093000000013007","2026-06-28 13:44:59:497","2026-06-28 13:44:59:497","49093000000157410","Search Operation","Quis repellat non cum blanditiis ratione dolor assumenda veniam ullam nemo quia quae ad architecto.","2026-04-14 15:34:27","49093000000157186","https://crimesight.ai/activity/530796"
"49093000000167597","49093000000013007","2026-06-28 13:44:59:497","2026-06-28 13:44:59:497","49093000000157410","CCTV Analysis","Adipisci voluptatem accusantium hic minima aut doloremque velit quas velit maxime necessitatibus vero numquam voluptates.","2026-05-20 05:04:07","49093000000157182","https://crimesight.ai/activity/586011"
"49093000000167598","49093000000013007","2026-06-28 13:44:59:497","2026-06-28 13:44:59:497","49093000000157410","Evidence Collection","Debitis neque sit ipsam quo enim vel eaque dicta.","2025-04-06 17:29:34","49093000000157072","https://crimesight.ai/activity/844180"
"49093000000167599","49093000000013007","2026-06-28 13:44:59:497","2026-06-28 13:44:59:497","49093000000157410","Victim Statement","Omnis maxime adipisci rem laudantium ipsum vel quasi doloribus facere sit.","2025-11-02 02:47:57","49093000000157119","https://crimesight.ai/activity/652588"
"49093000000167600","49093000000013007","2026-06-28 13:44:59:497","2026-06-28 13:44:59:497","49093000000157411","Crime Scene Visit","Debitis officia autem dolorem quidem officia vitae porro consequatur sunt tenetur.","2025-01-01 06:03:19","49093000000157076","https://crimesight.ai/activity/335850"
