"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","property_name","property_type","estimated_value","recovered_status","description"
"49093000000170582","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157698","Mobile Phone","Jewellery","41622.72","true","Repellendus dolorem doloremque deleniti minus repudiandae hic voluptas animi quos eligendi aut odio."
"49093000000170583","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157699","Car","Cash","393658.25","true","Nisi dolorem explicabo blanditiis officia ab iusto voluptates rerum earum nisi."
"49093000000170584","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157699","Car","Household Item","17726.92","false","Blanditiis assumenda consequatur illum dolores nihil excepturi harum quis."
"49093000000170585","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157699","Watch","Electronics","130232.2","false","Rem quia expedita dolore voluptates officia inventore placeat enim atque consequuntur."
"49093000000170586","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157700","Motorcycle","Cash","251254.23","true","Ipsa impedit quas optio maiores fugiat veniam iure ea."
"49093000000170587","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157700","Laptop","Household Item","40395.13","false","Ad reprehenderit ea quam tempora sit delectus."
"49093000000170588","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157700","Cash","Electronics","167188.01","false","Ipsa explicabo doloribus voluptate maiores voluptatem praesentium."
"49093000000170589","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157701","Documents","Vehicle","360448.19","true","Sed officia sit quisquam veritatis ex molestiae ad sint voluptatem saepe."
"49093000000170590","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157701","Cash","Cash","327353.13","true","Nemo totam unde dolore quasi dolorum repudiandae ratione necessitatibus minima."
"49093000000170591","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157702","Documents","Household Item","154547.43","false","Totam numquam facilis distinctio et aperiam aspernatur perferendis excepturi."
"49093000000170592","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157704","Motorcycle","Vehicle","490033.2","true","Eveniet animi dolore beatae quos delectus sapiente blanditiis ad expedita ex vero."
"49093000000170593","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157704","Mobile Phone","Vehicle","335541.03","true","Voluptas temporibus sunt aliquam commodi ex earum repellendus nam corrupti placeat deserunt."
"49093000000170594","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157704","Motorcycle","Jewellery","484000.01","false","Quam quaerat soluta in harum corporis."
"49093000000170595","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157707","Gold Chain","Jewellery","69523.27","true","Error maxime fugit pariatur natus quam deserunt repellat at."
"49093000000170596","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157708","Jewellery","Documents","320818.26","true","Quae quos excepturi magni natus perferendis."
"49093000000170597","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157708","Documents","Jewellery","378387.9","true","Ratione cumque delectus molestias perferendis magnam rerum nulla adipisci dolore commodi aut."
"49093000000170598","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157710","Jewellery","Cash","403379.25","false","Voluptatibus veritatis quas iste libero quas voluptatum cum tempora nostrum molestiae eum itaque."
"49093000000170599","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157711","Watch","Cash","116559.92","true","Minus reiciendis molestias cumque cupiditate architecto tenetur atque dignissimos laborum quam enim."
"49093000000170600","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157712","Mobile Phone","Jewellery","142580.83","true","Quis modi quasi molestias unde aut a maiores aliquid rerum autem id magnam."
"49093000000170601","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157712","Jewellery","Documents","383576.08","true","Odio iure optio eum nihil perspiciatis voluptate esse vitae nihil."
"49093000000170602","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157713","Cash","Cash","375683.21","true","Sequi qui mollitia harum maxime adipisci enim ex quo accusamus quibusdam rerum."
"49093000000170603","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157713","Mobile Phone","Cash","181187.18","false","Possimus esse iusto deserunt labore nemo aut iure quos ut consequatur."
"49093000000170604","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157714","Mobile Phone","Household Item","282200.87","false","Nihil saepe deserunt cupiditate nesciunt maxime."
"49093000000170605","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157715","Cash","Electronics","78034.57","false","Expedita nemo veritatis quasi natus labore maiores libero doloremque ab corrupti sint architecto."
"49093000000170606","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157715","Laptop","Household Item","485182.15","false","Qui perferendis id fugit nobis aliquam."
"49093000000170607","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157716","Motorcycle","Documents","99976.53","false","Animi harum sequi culpa corporis esse unde accusamus nostrum eligendi consectetur ratione cupiditate."
"49093000000170608","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157717","Motorcycle","Electronics","20733.27","false","Iusto praesentium repellat vero consequuntur earum dolor dolore nostrum consequatur dolores natus."
"49093000000170609","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157717","Motorcycle","Electronics","259613.31","true","Sed sunt asperiores numquam sunt deserunt praesentium deserunt deleniti."
"49093000000170610","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157718","Motorcycle","Household Item","279021.5","false","Repellendus totam ratione magnam quasi nesciunt."
"49093000000170611","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157718","Cash","Cash","470309.43","true","Blanditiis consequatur soluta debitis animi qui doloribus voluptates."
"49093000000170612","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157720","Jewellery","Electronics","200851.93","false","Assumenda quibusdam omnis praesentium neque voluptatum totam occaecati voluptas unde expedita molestias."
"49093000000170613","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157720","Car","Household Item","157203.7","true","Mollitia ullam sunt aut atque dolorem quisquam minima ducimus."
"49093000000170614","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157720","Documents","Cash","326528.08","false","Optio officia ab assumenda et eos."
"49093000000170615","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157721","Car","Documents","218432.9","false","Vel natus facere dolores voluptatibus iure iste distinctio sunt necessitatibus nobis."
"49093000000170616","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157721","Gold Chain","Vehicle","312976.56","false","Qui fugit nisi veritatis illo doloribus quaerat labore inventore porro ut quidem architecto."
"49093000000170617","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157723","Laptop","Household Item","403069.41","false","Officiis nostrum nam expedita nisi sunt autem."
"49093000000170618","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157723","Motorcycle","Household Item","399086.43","false","Praesentium provident nostrum quos totam quibusdam explicabo voluptas quo."
"49093000000170619","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157723","Car","Documents","81921.2","false","Optio excepturi distinctio tempora cupiditate quam iusto deserunt voluptate quisquam exercitationem exercitationem minus."
"49093000000170620","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157726","Cash","Documents","445063.62","false","Ratione distinctio amet porro at possimus cum ipsam quia."
"49093000000170621","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157726","Motorcycle","Vehicle","283906.27","true","Unde aliquid itaque praesentium dolorem a repellat ipsa minus voluptate quibusdam voluptas enim."
"49093000000170622","49093000000013007","2026-06-28 13:51:29:599","2026-06-28 13:51:29:599","49093000000157728","Mobile Phone","Documents","257754.82","true","Consequuntur consectetur ratione praesentium sed doloribus impedit labore culpa aperiam magni in."
"49093000000170623","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157728","Motorcycle","Jewellery","199690.97","true","Necessitatibus ipsa voluptatem tenetur rem corporis aspernatur iusto."
"49093000000170624","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157729","Laptop","Electronics","426591.79","true","Aspernatur soluta minus itaque quae deleniti tempora maxime."
"49093000000170625","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157729","Television","Household Item","472577.72","false","Exercitationem perspiciatis labore in eligendi aperiam expedita id ipsum."
"49093000000170626","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157729","Laptop","Cash","319266.39","false","Minima molestiae occaecati odio ducimus facere quis illum reiciendis."
"49093000000170627","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157731","Cash","Household Item","327545.42","false","Consectetur amet animi dicta in dignissimos doloribus."
"49093000000170628","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157732","Cash","Jewellery","388055.02","false","Dolores quisquam velit accusamus quaerat mollitia nulla vel nulla rem nobis repellendus qui."
"49093000000170629","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157732","Car","Cash","425955.24","true","Soluta incidunt non beatae rem corporis iure hic eaque."
"49093000000170630","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157733","Laptop","Vehicle","322928.55","false","Est sequi voluptate est sunt impedit facere earum earum placeat ducimus."
"49093000000170631","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157733","Laptop","Documents","426754.37","false","Esse eveniet recusandae libero veniam aspernatur impedit veniam tempore velit eos."
"49093000000170632","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157733","Watch","Cash","83964.35","true","Accusantium eaque debitis aspernatur quidem laboriosam eligendi."
"49093000000170633","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157734","Cash","Cash","309129.8","false","Veritatis odit perspiciatis minus vitae eius."
"49093000000170634","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157734","Gold Chain","Cash","386349.23","false","Fugiat similique praesentium optio unde beatae."
"49093000000170635","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157734","Laptop","Jewellery","47895.35","false","Adipisci magni eos doloremque recusandae pariatur natus eos."
"49093000000170636","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157735","Television","Vehicle","335953.3","false","Asperiores dignissimos excepturi ipsum ex quibusdam doloribus quae ea molestias."
"49093000000170637","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157735","Cash","Cash","186218.96","true","Ipsam atque blanditiis corporis repellat consequuntur veritatis."
"49093000000170638","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157736","Cash","Documents","323414.03","false","Quo facere tempore doloremque nesciunt at maxime nobis eos officiis beatae."
"49093000000170639","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157736","Car","Vehicle","61441.26","true","Ipsam quo voluptatibus aspernatur totam molestiae minima impedit consequatur vitae iste sapiente itaque."
"49093000000170640","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157737","Jewellery","Electronics","442534.39","false","Similique commodi quae dicta repellendus ratione quae voluptatem."
"49093000000170641","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157737","Car","Household Item","378264.52","true","Maxime voluptatem dolor eius modi earum voluptatibus dicta hic natus."
"49093000000170642","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157739","Cash","Cash","68483.73","true","Aliquid suscipit vel esse excepturi laboriosam recusandae repellat quibusdam."
"49093000000170643","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157739","Car","Jewellery","445487.85","false","Accusantium in tempore ex sapiente cumque."
"49093000000170644","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157742","Motorcycle","Cash","191932.93","false","Doloribus est ratione est aspernatur necessitatibus natus dicta."
"49093000000170645","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157744","Jewellery","Documents","298327.98","true","Dolor voluptatibus commodi neque qui deserunt repudiandae adipisci perspiciatis voluptates."
"49093000000170646","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157744","Television","Documents","197431.7","false","Totam laudantium id laborum nobis sit ipsum quos iusto dicta cumque aperiam."
"49093000000170647","49093000000013007","2026-06-28 13:51:29:600","2026-06-28 13:51:29:600","49093000000157745","Motorcycle","Documents","250106.24","false","Minus ipsa officiis dolore harum nostrum."
"49093000000170648","49093000000013007","2026-06-28 13:51:29:601","2026-06-28 13:51:29:601","49093000000157745","Cash","Electronics","456284.38","false","Cumque soluta commodi iusto hic omnis eaque repellat temporibus sint."
"49093000000170649","49093000000013007","2026-06-28 13:51:29:601","2026-06-28 13:51:29:601","49093000000157746","Jewellery","Household Item","265222.84","true","Eos amet perferendis aspernatur eos saepe voluptate omnis porro facilis impedit accusantium commodi."
"49093000000170650","49093000000013007","2026-06-28 13:51:29:601","2026-06-28 13:51:29:601","49093000000157746","Motorcycle","Jewellery","441849.68","true","Adipisci quasi blanditiis natus esse nobis impedit tempora beatae omnis totam aperiam iure."
"49093000000170651","49093000000013007","2026-06-28 13:51:29:601","2026-06-28 13:51:29:601","49093000000157747","Laptop","Household Item","152861.06","true","Pariatur ad voluptatem doloribus voluptatibus dicta atque maxime soluta soluta."
"49093000000170652","49093000000013007","2026-06-28 13:51:29:601","2026-06-28 13:51:29:601","49093000000157749","Documents","Household Item","297206.12","true","Voluptatum temporibus perferendis magni corrupti ea vitae culpa tempora maxime in error quos."
"49093000000170653","49093000000013007","2026-06-28 13:51:29:601","2026-06-28 13:51:29:601","49093000000157749","Jewellery","Cash","142891.81","false","Reprehenderit quasi dicta ut amet reprehenderit similique maxime delectus."
"49093000000170654","49093000000013007","2026-06-28 13:51:29:601","2026-06-28 13:51:29:601","49093000000157749","Gold Chain","Jewellery","21498.08","false","Fuga officiis adipisci expedita unde sapiente incidunt nemo dolor dolorum aperiam iste cum."
"49093000000170655","49093000000013007","2026-06-28 13:51:29:601","2026-06-28 13:51:29:601","49093000000157750","Television","Vehicle","104212.68","false","Illo aut culpa ipsa fugit eum illo repellat id suscipit illum occaecati eius."
"49093000000170656","49093000000013007","2026-06-28 13:51:29:601","2026-06-28 13:51:29:601","49093000000157750","Watch","Electronics","161229.16","true","Cum accusamus enim nihil ut quidem blanditiis impedit eum."
"49093000000170657","49093000000013007","2026-06-28 13:51:29:601","2026-06-28 13:51:29:601","49093000000157750","Laptop","Documents","451575.25","true","Impedit consectetur mollitia earum aliquid harum magnam consequatur."
"49093000000170658","49093000000013007","2026-06-28 13:51:29:601","2026-06-28 13:51:29:601","49093000000157754","Laptop","Vehicle","71168.97","true","Similique molestiae nesciunt impedit eligendi a."
"49093000000170659","49093000000013007","2026-06-28 13:51:29:601","2026-06-28 13:51:29:601","49093000000157754","Documents","Electronics","102184.38","false","Neque facilis saepe accusantium similique ipsum vero nulla officia vero deserunt animi."
"49093000000170660","49093000000013007","2026-06-28 13:51:29:601","2026-06-28 13:51:29:601","49093000000157754","Car","Electronics","379884.22","true","Quod dicta saepe libero aspernatur nisi dolorum aut veniam nesciunt inventore."
"49093000000170661","49093000000013007","2026-06-28 13:51:29:601","2026-06-28 13:51:29:601","49093000000157757","Motorcycle","Vehicle","424504.61","false","Perspiciatis ipsa laudantium perspiciatis soluta quas."
"49093000000170662","49093000000013007","2026-06-28 13:51:29:601","2026-06-28 13:51:29:601","49093000000157757","Motorcycle","Electronics","288784.71","false","Maiores ab ea praesentium ea qui distinctio."
