"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","evidence_type_rowid","evidence_name","description","file_url","collected_by_rowid","collection_datetime","chain_of_custody","forensic_status"
"49093000000166023","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157363","49093000000164378","Crime Scene Photograph","Sunt autem corrupti fugiat quod atque.","https://crimesight.ai/evidence/933242","49093000000157120","2026-01-29 15:20:47","Collected","Under Examination"
"49093000000166024","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157364","49093000000164373","Blood Sample","Exercitationem aliquam eveniet rerum provident vero velit.","https://crimesight.ai/evidence/757381","49093000000157086","2024-09-23 05:24:37","Stored in Evidence Room","Not Matched"
"49093000000166025","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157364","49093000000164379","Crime Scene Photograph","Corporis nemo quo quisquam neque eligendi repudiandae laborum.","https://crimesight.ai/evidence/584249","49093000000157154","2026-02-28 21:26:32","Transferred to FSL","Not Matched"
"49093000000166026","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157364","49093000000164377","Knife","Voluptatem et dolorem suscipit velit voluptatibus ad nostrum odio nihil eos.","https://crimesight.ai/evidence/685116","49093000000157033","2025-11-12 22:08:55","Stored in Evidence Room","Matched"
"49093000000166027","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157364","49093000000164379","CCTV Footage","Deleniti officiis quia iste nihil dolor esse corporis id quos laudantium nam expedita.","https://crimesight.ai/evidence/490751","49093000000157096","2025-09-16 09:31:39","Presented in Court","Under Examination"
"49093000000166028","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157365","49093000000164371","Knife","Explicabo quibusdam eos expedita odio occaecati necessitatibus saepe quod.","https://crimesight.ai/evidence/667818","49093000000157049","2025-11-17 22:33:26","Stored in Evidence Room","Pending"
"49093000000166029","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157365","49093000000164371","DNA Sample","Deleniti enim quod beatae pariatur qui similique dolores sequi soluta reprehenderit.","https://crimesight.ai/evidence/623503","49093000000157213","2024-08-30 01:28:11","Stored in Evidence Room","Completed"
"49093000000166030","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157365","49093000000164372","Blood Sample","Voluptatem modi atque cum officiis maiores hic veniam consequatur laboriosam.","https://crimesight.ai/evidence/619371","49093000000157091","2024-12-13 10:55:54","Transferred to FSL","Not Matched"
"49093000000166031","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157365","49093000000164374","Mobile Phone","Veritatis sint incidunt labore illum dignissimos.","https://crimesight.ai/evidence/569224","49093000000157073","2025-08-25 05:11:06","Transferred to FSL","Matched"
"49093000000166032","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157366","49093000000164372","Knife","Aliquid temporibus sunt modi modi necessitatibus necessitatibus debitis veniam.","https://crimesight.ai/evidence/256388","49093000000157109","2024-10-24 08:17:13","Transferred to FSL","Completed"
"49093000000166033","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157366","49093000000164375","Laptop","Vitae doloribus ut suscipit eveniet perferendis iure sunt perspiciatis.","https://crimesight.ai/evidence/556212","49093000000157037","2024-07-27 15:45:25","Stored in Evidence Room","Completed"
"49093000000166034","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157366","49093000000164373","DNA Sample","Autem exercitationem ipsa commodi ipsam quos.","https://crimesight.ai/evidence/274934","49093000000157179","2025-02-15 06:40:51","Stored in Evidence Room","Pending"
"49093000000166035","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157367","49093000000164374","Laptop","Accusantium quo eaque velit sed accusamus.","https://crimesight.ai/evidence/716860","49093000000157083","2026-03-27 10:59:35","Collected","Under Examination"
"49093000000166036","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157367","49093000000164377","Document","Dolore consectetur reprehenderit ratione voluptates temporibus quis tenetur assumenda nam.","https://crimesight.ai/evidence/278084","49093000000157172","2026-03-22 14:24:09","Stored in Evidence Room","Not Matched"
"49093000000166037","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157367","49093000000164379","Fingerprint Sample","Laboriosam fugiat dolores eum ab ut voluptatem.","https://crimesight.ai/evidence/503708","49093000000157040","2025-03-01 14:59:22","Transferred to FSL","Pending"
"49093000000166038","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157367","49093000000164377","Laptop","Magnam id cum eaque dolore itaque et nostrum dolor velit maiores possimus nulla.","https://crimesight.ai/evidence/808455","49093000000157180","2024-09-03 10:32:52","Transferred to FSL","Under Examination"
"49093000000166039","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157368","49093000000164376","Vehicle","Officia suscipit laboriosam illum itaque unde deleniti neque architecto.","https://crimesight.ai/evidence/201664","49093000000157202","2025-04-25 14:34:02","Presented in Court","Not Matched"
"49093000000166040","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157369","49093000000164380","Fingerprint Sample","Nostrum atque esse impedit delectus ea corrupti vero vitae rem nostrum.","https://crimesight.ai/evidence/452224","49093000000157115","2024-12-09 16:39:49","Presented in Court","Not Matched"
"49093000000166041","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157369","49093000000164375","Blood Sample","Dolores ullam magnam aliquam corrupti fugiat ex dolorum quibusdam sequi debitis molestiae.","https://crimesight.ai/evidence/125467","49093000000157132","2026-05-15 22:22:25","Stored in Evidence Room","Not Matched"
"49093000000166042","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157369","49093000000164380","Document","Saepe officiis rerum quam assumenda odit ea laborum.","https://crimesight.ai/evidence/919181","49093000000157099","2026-06-24 04:15:58","Stored in Evidence Room","Completed"
"49093000000166043","49093000000013007","2026-06-28 13:40:59:198","2026-06-28 13:40:59:198","49093000000157369","49093000000164376","CCTV Footage","At quo quod officia amet occaecati eum animi iure delectus.","https://crimesight.ai/evidence/576497","49093000000157153","2026-05-26 17:13:48","Transferred to FSL","Under Examination"
"49093000000166044","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157370","49093000000164371","Mobile Phone","Id aliquam cum laborum minima magni adipisci.","https://crimesight.ai/evidence/791739","49093000000157064","2024-08-31 08:53:55","Presented in Court","Completed"
"49093000000166045","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157370","49093000000164375","Mobile Phone","Cumque laborum porro et occaecati repellendus cupiditate temporibus harum libero.","https://crimesight.ai/evidence/846512","49093000000157111","2024-10-08 03:49:53","Presented in Court","Matched"
"49093000000166046","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157371","49093000000164375","Document","Enim alias modi asperiores quisquam necessitatibus placeat voluptates.","https://crimesight.ai/evidence/639159","49093000000157206","2025-01-23 05:43:59","Transferred to FSL","Not Matched"
"49093000000166047","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157371","49093000000164372","Knife","Repellat nostrum laboriosam dolore suscipit et expedita similique assumenda quis labore cum possimus pariatur.","https://crimesight.ai/evidence/694110","49093000000157168","2026-06-06 02:53:27","Presented in Court","Matched"
"49093000000166048","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157372","49093000000164375","Fingerprint Sample","Tempore maxime repellat culpa odit temporibus eveniet sint nulla et.","https://crimesight.ai/evidence/249570","49093000000157047","2024-08-03 10:47:03","Presented in Court","Completed"
"49093000000166049","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157373","49093000000164377","CCTV Footage","Eos non accusantium atque asperiores repudiandae beatae iste accusamus similique molestias dolore ad.","https://crimesight.ai/evidence/990028","49093000000157154","2025-08-02 20:50:10","Presented in Court","Not Matched"
"49093000000166050","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157373","49093000000164380","Laptop","Dolores eaque iste quod blanditiis error est officiis perspiciatis quam.","https://crimesight.ai/evidence/241200","49093000000157144","2025-11-09 22:37:53","Transferred to FSL","Matched"
"49093000000166051","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157373","49093000000164371","Blood Sample","Nam animi consectetur cum occaecati hic beatae quisquam fuga eligendi cum minima quo.","https://crimesight.ai/evidence/520265","49093000000157131","2024-09-12 22:09:36","Stored in Evidence Room","Not Matched"
"49093000000166052","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157374","49093000000164379","Mobile Phone","Aliquid consequuntur nihil id eaque praesentium ratione nostrum.","https://crimesight.ai/evidence/571617","49093000000157185","2024-07-21 20:25:16","Transferred to FSL","Completed"
"49093000000166053","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157374","49093000000164371","Laptop","Placeat omnis aspernatur dolores nihil expedita laborum corrupti.","https://crimesight.ai/evidence/422077","49093000000157063","2026-03-13 21:17:53","Collected","Pending"
"49093000000166054","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157374","49093000000164380","CCTV Footage","Alias in dicta repudiandae atque harum nisi repellat laudantium molestias corrupti quia reprehenderit.","https://crimesight.ai/evidence/569309","49093000000157033","2026-01-11 16:18:35","Stored in Evidence Room","Pending"
"49093000000166055","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157375","49093000000164373","Mobile Phone","Maiores ad quam reprehenderit adipisci accusamus soluta doloremque at.","https://crimesight.ai/evidence/982537","49093000000157162","2025-01-31 21:37:58","Collected","Matched"
"49093000000166056","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157375","49093000000164371","CCTV Footage","Quod at quod voluptates laborum laudantium.","https://crimesight.ai/evidence/875098","49093000000157106","2026-03-26 05:14:19","Presented in Court","Under Examination"
"49093000000166057","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157375","49093000000164371","Laptop","Culpa recusandae beatae placeat ullam fuga neque quod soluta ullam cupiditate soluta.","https://crimesight.ai/evidence/117084","49093000000157144","2026-01-01 06:52:24","Collected","Completed"
"49093000000166058","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157375","49093000000164380","Vehicle","Quasi autem tempora facere commodi voluptatem voluptate eius.","https://crimesight.ai/evidence/834789","49093000000157183","2025-05-12 10:30:13","Collected","Pending"
"49093000000166059","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157376","49093000000164374","Fingerprint Sample","Iure quas provident veritatis molestias nostrum suscipit natus.","https://crimesight.ai/evidence/679831","49093000000157066","2026-01-14 19:27:21","Collected","Not Matched"
"49093000000166060","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157376","49093000000164376","Blood Sample","Nam ea quibusdam nam veritatis voluptas saepe sit ut soluta porro deserunt beatae.","https://crimesight.ai/evidence/117348","49093000000157096","2026-06-10 19:20:41","Stored in Evidence Room","Completed"
"49093000000166061","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157377","49093000000164374","Document","Consequatur autem repellat vel modi aliquid blanditiis ex.","https://crimesight.ai/evidence/417392","49093000000157049","2025-07-16 11:56:55","Presented in Court","Pending"
"49093000000166062","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157377","49093000000164377","Fingerprint Sample","Dolor alias modi esse modi dolores.","https://crimesight.ai/evidence/886353","49093000000157195","2024-07-07 12:05:29","Presented in Court","Not Matched"
"49093000000166063","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157377","49093000000164378","Blood Sample","Nemo nesciunt non magni cumque facere perspiciatis maiores fugit.","https://crimesight.ai/evidence/538649","49093000000157117","2024-11-19 15:30:12","Collected","Matched"
"49093000000166064","49093000000013007","2026-06-28 13:40:59:199","2026-06-28 13:40:59:199","49093000000157377","49093000000164376","Laptop","Optio natus ab quae assumenda sunt explicabo et ipsum ipsa autem eius asperiores.","https://crimesight.ai/evidence/788973","49093000000157166","2024-06-29 11:25:49","Stored in Evidence Room","Under Examination"
